*Time,*Loop,*Phase,*Blockloop,*PowerMode,*Send_CMD,*Receive_CMD
2023/12/27 12:13:02:1256,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:02:4803,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:02:8242,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:03:3209,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:03:6644,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:04:0332,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:05:3929,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:05:7153,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:06:0490,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:06:6883,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:07:0343,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:07:3668,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:08:6873,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:09:0372,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:09:3897,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:10:0850,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:10:4060,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:10:7507,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:12:0257,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:12:3598,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:12:6839,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:13:4579,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:13:8048,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:14:1269,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:15:4125,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:15:7376,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:16:0805,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:16:8563,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:17:2014,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:17:5554,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:18:9069,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:19:2282,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:19:5969,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:20:2801,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:20:6343,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:20:9584,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:22:3488,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:22:6849,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:23:0387,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:23:6483,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:23:9931,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:24:3253,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:25:7854,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:26:1301,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:26:4705,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:27:0439,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:27:3771,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:27:7177,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:29:1903,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:29:5339,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:29:8683,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:30:3991,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:30:7435,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:31:1102,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:32:5352,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:32:8682,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:33:2328,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:33:7953,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:34:1607,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:34:5056,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:35:9382,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:36:2717,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:36:6149,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:37:1796,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:37:5376,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:37:8699,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:39:3706,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:39:7137,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:40:0470,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:40:5335,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:40:8985,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:41:2306,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:42:5581,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:42:9125,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:43:2593,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:43:9325,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:44:2769,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:44:6206,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:46:0141,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:46:3459,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:46:6800,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:47:3134,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:47:6531,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:47:9756,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:49:3425,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:49:6661,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:50:0310,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:50:7145,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:51:0476,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:51:3807,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:52:7461,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:53:1019,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:53:4459,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:54:1092,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:54:4523,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:54:7954,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:56:1148,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:56:4580,,,,NULL,FA 52 02 06 01,
2023/12/27 12:13:56:7719,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:13:57:4442,,,,NULL,FA 52 01 04 01,
2023/12/27 12:13:57:7834,,,,NULL,FA 52 02 04 01,
2023/12/27 12:13:58:1279,,,,NULL,FA 52 03 04 01,
2023/12/27 12:13:59:4837,,,,NULL,FA 52 01 06 01,
2023/12/27 12:13:59:8278,,,,NULL,FA 52 02 06 01,
2023/12/27 12:14:00:1749,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:14:00:8371,,,,NULL,FA 52 01 04 01,
2023/12/27 12:14:01:2050,,,,NULL,FA 52 02 04 01,
2023/12/27 12:14:01:5272,,,,NULL,FA 52 03 04 01,
2023/12/27 12:14:02:9736,,,,NULL,FA 52 01 06 01,
2023/12/27 12:14:03:3055,,,,NULL,FA 52 02 06 01,
2023/12/27 12:14:03:6605,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:14:04:2499,,,,NULL,FA 52 01 04 01,
2023/12/27 12:14:04:5821,,,,NULL,FA 52 02 04 01,
2023/12/27 12:14:04:9052,,,,NULL,FA 52 03 04 01,
2023/12/27 12:14:06:4054,,,,NULL,FA 52 01 06 01,
2023/12/27 12:14:06:7499,,,,NULL,FA 52 02 06 01,
2023/12/27 12:14:07:1217,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:14:07:6539,,,,NULL,FA 52 01 04 01,
2023/12/27 12:14:07:9990,,,,NULL,FA 52 02 04 01,
2023/12/27 12:14:08:3223,,,,NULL,FA 52 03 04 01,
2023/12/27 12:14:09:8341,,,,NULL,FA 52 01 06 01,
2023/12/27 12:14:10:1771,,,,NULL,FA 52 02 06 01,
2023/12/27 12:14:10:5101,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:15:10:8999,,,,NULL,FA 57 00 02 01,
2023/12/27 12:15:15:9344,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:16:2774,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:17:6306,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:17:9846,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:18:3281,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:19:2879,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:19:6210,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:19:9701,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:21:4238,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:21:7583,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:22:1018,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:22:6763,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:23:0203,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:23:3864,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:24:7644,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:25:1146,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:25:4505,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:26:0570,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:26:4121,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:26:7453,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:28:2287,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:28:5876,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:28:9429,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:29:4322,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:29:7646,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:30:0984,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:31:4962,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:31:8280,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:32:1721,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:32:8344,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:33:1903,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:33:5446,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:34:8695,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:35:2179,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:35:5498,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:36:1991,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:36:5441,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:36:8906,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:38:3252,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:38:6682,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:39:0115,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:39:5887,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:39:9328,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:40:2789,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:41:6922,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:42:0359,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:42:3930,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:43:0002,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:43:3484,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:43:7054,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:45:2000,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:45:5450,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:45:8880,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:46:3737,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:46:7167,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:47:0620,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:48:4496,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:48:7839,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:49:1269,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:49:7566,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:50:0964,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:50:4515,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:51:7783,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:52:1223,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:52:4588,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:53:1306,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:53:4737,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:53:8067,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:55:1180,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:55:4577,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:55:7690,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:56:4643,,,,NULL,FA 52 01 04 01,
2023/12/27 12:15:56:7973,,,,NULL,FA 52 02 04 01,
2023/12/27 12:15:57:1297,,,,NULL,FA 52 03 04 01,
2023/12/27 12:15:58:3836,,,,NULL,FA 52 01 06 01,
2023/12/27 12:15:58:7405,,,,NULL,FA 52 02 06 01,
2023/12/27 12:15:59:0752,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:15:59:8575,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:00:2167,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:00:5660,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:01:9949,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:02:3165,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:02:6725,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:03:2524,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:03:5856,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:03:9135,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:05:2661,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:05:6338,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:05:9679,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:06:6289,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:06:9958,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:07:3289,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:08:7402,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:09:1169,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:09:4748,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:10:0284,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:10:3548,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:10:6904,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:12:1503,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:12:4828,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:12:8197,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:13:4178,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:13:7848,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:14:1198,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:15:6317,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:15:9758,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:16:3196,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:16:8105,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:17:1353,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:17:4845,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:18:8475,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:19:1945,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:19:5371,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:20:2033,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:20:5368,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:20:8921,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:22:3550,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:22:6884,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:23:0212,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:23:5179,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:23:8512,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:24:1989,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:25:5224,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:25:8593,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:26:2132,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:26:9163,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:27:2493,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:27:5934,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:28:8560,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:29:1878,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:29:5139,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:30:2958,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:30:6278,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:30:9851,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:32:3792,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:32:7171,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:33:0502,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:33:6903,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:34:0471,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:34:3902,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:35:7024,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:36:0471,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:36:3691,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:37:0766,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:37:4032,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:37:7592,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:39:0805,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:39:4032,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:39:7598,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:40:4507,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:40:7806,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:41:1257,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:42:5337,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:42:8767,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:43:2449,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:43:8509,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:44:1955,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:44:5284,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:45:9420,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:46:2751,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:46:6122,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:47:2315,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:47:5892,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:47:9456,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:49:4354,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:49:8011,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:50:1572,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:50:6319,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:50:9791,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:51:3341,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:52:7789,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:53:1218,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:53:4650,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:54:0293,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:54:3746,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:54:7305,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:56:2241,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:56:5770,,,,NULL,FA 52 02 06 01,
2023/12/27 12:16:56:9429,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:16:57:4308,,,,NULL,FA 52 01 04 01,
2023/12/27 12:16:57:7775,,,,NULL,FA 52 02 04 01,
2023/12/27 12:16:58:1097,,,,NULL,FA 52 03 04 01,
2023/12/27 12:16:59:3944,,,,NULL,FA 52 01 06 01,
2023/12/27 12:16:59:7391,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:00:0716,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:00:7885,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:01:0986,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:01:4653,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:02:8334,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:03:1887,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:03:5208,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:04:1863,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:04:5191,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:04:8521,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:06:1766,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:06:5106,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:06:8325,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:07:5489,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:07:8944,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:08:2428,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:09:5907,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:09:9237,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:10:2668,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:10:9739,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:11:3089,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:11:6547,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:13:1067,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:13:4499,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:13:7859,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:14:3153,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:14:6635,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:14:9880,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:16:3476,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:16:6926,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:17:0249,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:17:7350,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:18:0709,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:18:4149,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:19:7711,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:20:1142,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:20:4703,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:21:1123,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:21:4443,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:21:7794,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:23:1617,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:23:5155,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:23:8640,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:24:5186,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:24:8726,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:25:2270,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:26:6217,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:26:9804,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:27:3031,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:27:8993,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:28:2650,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:28:6083,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:30:0851,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:30:4393,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:30:7829,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:31:2685,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:31:6555,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:32:0040,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:33:3572,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:33:7048,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:34:0593,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:34:6609,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:35:0070,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:35:3394,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:36:6685,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:37:0123,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:37:3513,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:38:0484,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:38:3809,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:38:7145,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:40:0002,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:40:3360,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:40:6920,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:41:4418,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:41:7777,,,,NULL,FA 52 02 04 01,
2023/12/27 12:17:42:1007,,,,NULL,FA 52 03 04 01,
2023/12/27 12:17:43:4567,,,,NULL,FA 52 01 06 01,
2023/12/27 12:17:43:7817,,,,NULL,FA 52 02 06 01,
2023/12/27 12:17:44:1252,1,B-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:17:44:8421,,,,NULL,FA 52 01 04 01,
2023/12/27 12:17:45:1868,,,,NULL,FA 52 02 04 01,
