*Time,*Loop,*Phase,*Blockloop,*PowerMode,*Send_CMD,*Receive_CMD
2023/12/29 11:15:37:3646,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:15:39:3678,,,,NULL,FA 52 01 04 01,
2023/12/29 11:15:39:4906,,,,NULL,FA 52 02 04 01,
2023/12/29 11:15:39:6023,,,,NULL,FA 52 03 04 01,
2023/12/29 11:15:40:1998,,,,NULL,FA 52 01 06 01,
2023/12/29 11:15:40:3196,,,,NULL,FA 52 02 06 01,
2023/12/29 11:15:40:4421,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:15:42:5218,,,,NULL,FA 52 01 04 01,
2023/12/29 11:15:42:6538,,,,NULL,FA 52 02 04 01,
2023/12/29 11:15:42:7748,,,,NULL,FA 52 03 04 01,
2023/12/29 11:15:43:4909,,,,NULL,FA 52 01 06 01,
2023/12/29 11:15:43:6228,,,,NULL,FA 52 02 06 01,
2023/12/29 11:15:43:7437,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:15:45:6807,,,,NULL,FA 52 01 04 01,
2023/12/29 11:15:45:8125,,,,NULL,FA 52 02 04 01,
2023/12/29 11:15:45:9240,,,,NULL,FA 52 03 04 01,
2023/12/29 11:15:46:6412,,,,NULL,FA 52 01 06 01,
2023/12/29 11:15:46:7525,,,,NULL,FA 52 02 06 01,
2023/12/29 11:15:46:8744,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:15:48:8626,,,,NULL,FA 52 01 04 01,
2023/12/29 11:15:48:9821,,,,NULL,FA 52 02 04 01,
2023/12/29 11:15:49:0907,,,,NULL,FA 52 03 04 01,
2023/12/29 11:15:49:8110,,,,NULL,FA 52 01 06 01,
2023/12/29 11:15:49:9315,,,,NULL,FA 52 02 06 01,
2023/12/29 11:15:50:0521,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:15:52:0448,,,,NULL,FA 52 01 04 01,
2023/12/29 11:15:52:1630,,,,NULL,FA 52 02 04 01,
2023/12/29 11:15:52:2853,,,,NULL,FA 52 03 04 01,
2023/12/29 11:15:53:0019,,,,NULL,FA 52 01 06 01,
2023/12/29 11:15:53:1263,,,,NULL,FA 52 02 06 01,
2023/12/29 11:15:53:2484,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:15:55:2164,,,,NULL,FA 52 01 04 01,
2023/12/29 11:15:55:3383,,,,NULL,FA 52 02 04 01,
2023/12/29 11:15:55:4616,,,,NULL,FA 52 03 04 01,
2023/12/29 11:15:56:2107,,,,NULL,FA 52 01 06 01,
2023/12/29 11:15:56:3444,,,,NULL,FA 52 02 06 01,
2023/12/29 11:15:56:4670,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:15:58:3651,,,,NULL,FA 52 01 04 01,
2023/12/29 11:15:58:4863,,,,NULL,FA 52 02 04 01,
2023/12/29 11:15:58:6081,,,,NULL,FA 52 03 04 01,
2023/12/29 11:15:59:3522,,,,NULL,FA 52 01 06 01,
2023/12/29 11:15:59:4736,,,,NULL,FA 52 02 06 01,
2023/12/29 11:15:59:5944,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:01:5296,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:01:6399,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:01:7852,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:02:5294,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:02:6596,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:02:7613,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:04:6894,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:04:7983,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:04:9109,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:05:5039,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:05:6137,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:05:7248,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:07:9085,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:08:0127,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:08:1170,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:08:7255,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:08:8355,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:08:9450,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:11:0347,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:11:1498,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:11:3009,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:11:9573,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:12:0720,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:12:1945,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:14:2043,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:14:3148,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:14:4378,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:15:0550,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:15:1768,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:15:2876,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:17:3602,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:17:4826,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:17:5941,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:18:3087,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:18:4308,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:18:5668,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:20:5275,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:20:6405,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:20:7511,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:21:4749,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:21:5851,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:21:7057,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:23:6748,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:23:8066,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:23:9284,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:24:6907,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:24:8097,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:24:9312,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:26:9105,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:27:0276,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:27:1644,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:27:8995,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:28:0213,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:28:1422,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:30:0460,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:30:1746,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:30:2831,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:31:0508,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:31:1738,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:31:3177,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:33:2356,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:33:3792,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:33:4923,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:34:2488,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:34:3790,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:34:4885,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:36:3839,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:36:5087,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:36:6429,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:37:2449,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:37:3574,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:37:4691,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:39:5448,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:39:6672,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:39:7919,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:40:4565,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:40:5810,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:40:6902,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:42:7179,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:42:8279,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:42:9391,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:43:5168,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:43:6251,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:43:7340,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:45:8690,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:46:0011,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:46:1119,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:46:7398,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:46:8601,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:46:9695,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:49:0313,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:49:1583,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:49:2878,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:49:9879,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:50:1109,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:50:2210,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:52:1802,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:52:2914,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:52:4061,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:53:0797,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:53:2011,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:53:3222,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:55:3254,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:55:4686,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:55:5814,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:56:2964,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:56:4184,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:56:5292,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:16:58:4856,,,,NULL,FA 52 01 04 01,
2023/12/29 11:16:58:6084,,,,NULL,FA 52 02 04 01,
2023/12/29 11:16:58:7388,,,,NULL,FA 52 03 04 01,
2023/12/29 11:16:59:4543,,,,NULL,FA 52 01 06 01,
2023/12/29 11:16:59:5824,,,,NULL,FA 52 02 06 01,
2023/12/29 11:16:59:6920,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:17:01:6743,,,,NULL,FA 52 01 04 01,
2023/12/29 11:17:01:7941,,,,NULL,FA 52 02 04 01,
2023/12/29 11:17:01:9242,,,,NULL,FA 52 03 04 01,
2023/12/29 11:17:02:6878,,,,NULL,FA 52 01 06 01,
2023/12/29 11:17:02:8175,,,,NULL,FA 52 02 06 01,
2023/12/29 11:17:02:9271,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:17:04:7926,,,,NULL,FA 52 01 04 01,
2023/12/29 11:17:04:9257,,,,NULL,FA 52 02 04 01,
2023/12/29 11:17:05:0565,,,,NULL,FA 52 03 04 01,
2023/12/29 11:17:05:8358,,,,NULL,FA 52 01 06 01,
2023/12/29 11:17:05:9653,,,,NULL,FA 52 02 06 01,
2023/12/29 11:17:06:0966,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:17:07:9714,,,,NULL,FA 52 01 04 01,
2023/12/29 11:17:08:0924,,,,NULL,FA 52 02 04 01,
2023/12/29 11:17:08:2234,,,,NULL,FA 52 03 04 01,
2023/12/29 11:17:08:9628,,,,NULL,FA 52 01 06 01,
2023/12/29 11:17:09:0760,,,,NULL,FA 52 02 06 01,
2023/12/29 11:17:09:1962,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:18:14:3944,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:15:1117,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:15:2501,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:15:3833,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:17:5378,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:17:6474,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:17:7686,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:18:4939,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:18:6153,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:18:7638,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:20:7429,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:20:8437,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:20:9646,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:21:7251,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:21:8563,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:21:9679,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:23:8834,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:24:0021,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:24:1227,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:24:8718,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:25:0050,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:25:1289,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:27:0368,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:27:1485,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:27:2708,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:28:1053,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:28:2269,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:28:3708,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:30:2276,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:30:3512,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:30:4946,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:31:2776,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:31:3998,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:31:5207,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:33:3841,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:33:5174,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:33:6394,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:34:4803,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:34:6013,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:34:7245,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:36:5861,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:36:7069,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:36:8374,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:37:6389,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:37:7689,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:37:8771,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:39:7301,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:39:8503,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:39:9599,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:40:5222,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:40:6323,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:40:7335,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:42:8852,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:42:9931,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:43:0924,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:43:6743,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:43:7846,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:43:9070,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:46:0555,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:46:1672,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:46:2777,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:46:9207,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:47:0333,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:47:1450,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:49:1922,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:49:3147,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:49:4487,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:50:1341,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:50:2586,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:50:3691,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:52:3755,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:52:4854,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:52:6063,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:53:3150,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:53:4326,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:53:5421,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:55:5034,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:55:6258,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:55:7374,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:56:4381,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:56:5592,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:56:6890,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:18:58:6813,,,,NULL,FA 52 01 04 01,
2023/12/29 11:18:58:8005,,,,NULL,FA 52 02 04 01,
2023/12/29 11:18:58:9220,,,,NULL,FA 52 03 04 01,
2023/12/29 11:18:59:6430,,,,NULL,FA 52 01 06 01,
2023/12/29 11:18:59:7536,,,,NULL,FA 52 02 06 01,
2023/12/29 11:18:59:8740,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:01:8432,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:01:9506,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:02:0717,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:02:8587,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:02:9804,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:03:0923,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:05:0013,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:05:1459,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:05:2572,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:06:1443,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:06:2580,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:06:3685,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:08:1477,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:08:2803,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:08:4139,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:09:2123,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:09:3455,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:09:4669,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:11:2936,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:11:4166,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:11:5500,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:12:1539,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:12:2851,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:12:3975,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:14:4526,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:14:5843,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:14:6956,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:15:3302,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:15:4419,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:15:5637,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:17:6321,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:17:7487,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:17:8806,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:18:4862,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:18:5956,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:18:7268,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:20:8129,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:20:9446,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:21:0719,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:21:7473,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:21:8689,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:21:9966,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:23:9569,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:24:0684,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:24:1921,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:24:8686,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:24:9819,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:25:0900,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:27:1134,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:27:2444,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:27:3572,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:28:0654,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:28:1889,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:28:2999,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:30:2708,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:30:4071,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:30:5179,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:31:2201,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:31:3522,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:31:4738,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:33:4417,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:33:5623,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:33:6809,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:34:4043,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:34:5470,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:34:6653,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:36:5934,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:36:7126,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:36:8210,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:37:5627,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:37:6834,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:37:7941,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:39:7532,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:39:8853,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:40:0148,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:40:7996,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:40:9211,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:41:0330,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:42:9118,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:43:0344,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:43:1460,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:43:7933,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:43:9181,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:44:0409,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:46:0534,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:46:1837,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:46:2877,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:46:8651,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:46:9885,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:47:1012,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:49:2104,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:49:3441,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:49:4549,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:50:1050,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:50:2240,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:50:3365,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:52:3738,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:52:4940,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:52:6048,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:53:2768,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:53:3972,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:53:5277,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:55:5522,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:55:6767,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:55:7884,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:56:4194,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:56:5397,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:56:6473,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:19:58:7046,,,,NULL,FA 52 01 04 01,
2023/12/29 11:19:58:8135,,,,NULL,FA 52 02 04 01,
2023/12/29 11:19:58:9345,,,,NULL,FA 52 03 04 01,
2023/12/29 11:19:59:6373,,,,NULL,FA 52 01 06 01,
2023/12/29 11:19:59:8563,,,,NULL,FA 52 02 06 01,
2023/12/29 11:19:59:9688,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:20:01:8670,,,,NULL,FA 52 01 04 01,
2023/12/29 11:20:01:9783,,,,NULL,FA 52 02 04 01,
2023/12/29 11:20:02:1221,,,,NULL,FA 52 03 04 01,
2023/12/29 11:20:02:8218,,,,NULL,FA 52 01 06 01,
2023/12/29 11:20:02:9558,,,,NULL,FA 52 02 06 01,
2023/12/29 11:20:03:0574,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:20:05:0159,,,,NULL,FA 52 01 04 01,
2023/12/29 11:20:05:1314,,,,NULL,FA 52 02 04 01,
2023/12/29 11:20:05:2428,,,,NULL,FA 52 03 04 01,
2023/12/29 11:20:06:0660,,,,NULL,FA 52 01 06 01,
2023/12/29 11:20:06:1877,,,,NULL,FA 52 02 06 01,
2023/12/29 11:20:06:3003,0,A-1,1,NULL,FA 52 03 06 01,
